layer_loc, layername, MSE, MAE, max_m, min_m, max_n, min_n,norm MSE, norm MAE, norm_max_m, norm_min_m, norm_max_n, norm_min_n 
224 ,model_3/conv4_block3_3_conv/BiasAdd;model_3/conv4_block6_3_conv/Conv2D;model_3/conv4_block3_3_conv/Conv2D;model_3/conv4_block3_3_conv/BiasAdd/ReadVariableOp/resource1, 4.343530771683674, 1.498614875637755, 73.0, -68.0, 71.0, -65.0, 0.003827607724815607, 0.044486917555332184, 1.8108067512512207, -2.374828338623047, 1.7514359951019287, -2.2857723236083984
225 ,model_3/conv4_block3_out/add, 4.986422791772959, 1.6931451291454083, 88.0, -46.0, 88.0, -51.0, 0.019797949120402336, 0.1066865548491478, 5.103881359100342, -3.339576482772827, 5.103881359100342, -3.6546308994293213
226 ,model_3/conv4_block4_preact_bn/FusedBatchNormV32, 4.386923030931122, 1.4995665258290816, 100.0, -79.0, 100.0, -78.0, 0.0356554314494133, 0.13519126176834106, 9.646430015563965, -6.491055965423584, 9.646430015563965, -6.400902271270752
227 ,model_3/conv4_block4_preact_relu/Relu;model_3/conv4_block4_preact_bn/FusedBatchNormV3, 6.524289500956633, 0.8969278140943877, 52.0, -128.0, 52.0, -128.0, 0.007070714142173529, 0.0295272134244442, 5.925671100616455, 0.0, 5.925671100616455, 0.0
228 ,model_3/conv4_block4_1_relu/Relu;model_3/conv4_block4_1_bn/FusedBatchNormV3;model_3/conv4_block6_2_conv/Conv2D;model_3/conv4_block4_1_conv/Conv2D, 6.9253029336734695, 1.0632573341836735, 28.0, -128.0, 15.0, -128.0, 0.012933426536619663, 0.045948971062898636, 6.7415852546691895, 0.0, 6.179786205291748, 0.0
229 ,model_3/conv4_block4_2_pad/Pad, 5.30218505859375, 0.814056396484375, 28.0, -128.0, 15.0, -128.0, 0.00990215502679348, 0.035179682075977325, 6.7415852546691895, 0.0, 6.179786205291748, 0.0
230 ,model_3/conv4_block4_2_relu/Relu;model_3/conv4_block4_2_bn/FusedBatchNormV3;model_3/conv4_block6_2_conv/Conv2D;model_3/conv4_block4_2_conv/Conv2D, 7.494718590561225, 1.1121851084183674, 9.0, -128.0, 1.0, -128.0, 0.032636385411024094, 0.07339228689670563, 9.040531158447266, 0.0, 8.512617111206055, 0.0
231 ,model_3/conv4_block4_3_conv/BiasAdd;model_3/conv4_block6_3_conv/Conv2D;model_3/conv4_block4_3_conv/Conv2D;model_3/conv4_block4_3_conv/BiasAdd/ReadVariableOp/resource1, 4.326545559630102, 1.5444784359056123, 93.0, -104.0, 88.0, -101.0, 0.003609555773437023, 0.04461060091853142, 2.83062481880188, -2.859508752822876, 2.6862051486968994, -2.7728569507598877
232 ,model_3/conv4_block4_out/add, 5.593052455357143, 1.8092016103316326, 92.0, -63.0, 93.0, -59.0, 0.024260133504867554, 0.11915412545204163, 5.663965225219727, -4.544344425201416, 5.729825496673584, -4.280904293060303
233 ,model_3/conv4_block5_preact_bn/FusedBatchNormV32, 2.8351901307397958, 1.1260363520408163, 70.0, -78.0, 72.0, -82.0, 0.03685632720589638, 0.12838591635227203, 9.121261596679688, -7.753072261810303, 9.349292755126953, -8.209135055541992
