layer_loc, layername, MSE, MAE, max_m, min_m, max_n, min_n,norm MSE, norm MAE, norm_max_m, norm_min_m, norm_max_n, norm_min_n 
195 ,model/tf.math.multiply_19/Mul, 5311.551755469561, 63.75957317634796, 127.0, -128.0, 1.0, 0.1973789632320404, 0.05343008277193337, 0.1945673817956251, 1.0, 0.0, 1.0, 0.1973789632320404
196 ,model/expanded_conv_8/squeeze_excite/Mul/mul, 11239.839708309397, 104.68322489316243, 26.0, -128.0, 4.090758323669434, -0.36569949984550476, 0.4603277220883334, 0.4434246993544138, 4.694522857666016, -0.3611171245574951, 4.090758323669434, -0.36569949984550476
197 ,model/expanded_conv_8/project/BatchNorm/FusedBatchNormV3;model/expanded_conv_10/project/Conv2D;model/expanded_conv_8/project/Conv2D1, 525.3208023292265, 18.132627863739856, 70.0, -60.0, 17.546628952026367, -21.513525009155273, 38.03049670857981, 4.91835363646201, 18.468276977539062, -12.711930274963379, 17.546628952026367, -21.513525009155273
198 ,model/expanded_conv_9/expand/BatchNorm/FusedBatchNormV3;model/Conv_1/Conv2D;model/expanded_conv_9/expand/Conv2D1, 185.9041601767894, 11.822761497142116, 38.0, -55.0, 11.889607429504395, -9.782350540161133, 1.6975703038537011, 0.7830175482084689, 7.394380569458008, -6.932231426239014, 11.889607429504395, -9.782350540161133
199 ,model/multiply_13/mul;model/tf.__operators__.add/y;model/re_lu_25/Relu6;model/tf.__operators__.add_20/AddV2;model/tf.math.multiply/Mul/y;model/tf.math.multiply_20/Mul, 14660.675397771674, 120.52897807454079, -36.0, -128.0, 11.889607429504395, -0.3749999701976776, 0.8237291110922546, 0.4235375562448125, 7.412827968597412, -0.3369467258453369, 11.889607429504395, -0.3749999701976776
200 ,model/expanded_conv_9/depthwise/BatchNorm/FusedBatchNormV3;model/expanded_conv_10/depthwise/BatchNorm/FusedBatchNormV3;model/expanded_conv_10/depthwise/depthwise;model/Conv_1/Conv2D;model/expanded_conv_9/depthwise/depthwise, 230.75810183361145, 13.45599795420845, 113.0, -61.0, 9.370287895202637, -13.716718673706055, 3.9911133735589512, 1.3482952473182659, 20.963733673095703, -16.25758934020996, 9.370287895202637, -13.716718673706055
201 ,model/multiply_14/mul;model/tf.__operators__.add/y;model/re_lu_26/Relu6;model/tf.__operators__.add_21/AddV2;model/tf.math.multiply/Mul/y;model/tf.math.multiply_21/Mul, 15117.692803964102, 122.60248389930501, 96.0, -128.0, 9.370287895202637, -0.375, 1.265298532189992, 0.5603103912111395, 20.952434539794922, -0.3809533417224884, 9.370287895202637, -0.375
202 ,model/expanded_conv_9/squeeze_excite/AvgPool/Mean, 11983.264544160487, 107.06990512239652, 127.0, -128.0, 2.0449109077453613, -0.3635716438293457, 0.6337448519553177, 0.4224984401673737, 4.871584415435791, -0.36999374628067017, 2.0449109077453613, -0.3635716438293457
203 ,model/expanded_conv_9/squeeze_excite/Relu/Relu;model/expanded_conv_9/squeeze_excite/Conv/BiasAdd;model/expanded_conv_7/depthwise/BatchNorm/FusedBatchNormV3;model/expanded_conv_7/depthwise/depthwise;model/expanded_conv_10/squeeze_excite/Conv/Conv2D;model/expanded_conv_9/squeeze_excite/Conv/Conv2D;model/expanded_conv_9/squeeze_excite/Conv/BiasAdd/ReadVariableOp/resource, 12405.633490678629, 104.98727190722194, 127.0, -128.0, 1.9254529476165771, 0.0, 1.1454808970050605, 0.6223849721459879, 3.863081932067871, 0.0, 1.9254529476165771, 0.0
204 ,model/re_lu_27/Relu6;model/tf.__operators__.add_22/AddV2;model/expanded_conv_9/squeeze_excite/Conv_1/BiasAdd;model/Conv_1/Conv2D;model/expanded_conv_9/squeeze_excite/Conv_1/Conv2D;model/expanded_conv_9/squeeze_excite/Conv_1/BiasAdd/ReadVariableOp/resource;model/tf.__operators__.add/y1, 12775.826020132878, 109.31114018899906, 122.0, -128.0, 4.964381217956543, 0.0, 0.6978679986830811, 0.6024873520687429, 5.882352828979492, 0.0, 4.964381217956543, 0.0
