layer_loc, layername, MSE, MAE, max_m, min_m, max_n, min_n,norm MSE, norm MAE, norm_max_m, norm_min_m, norm_max_n, norm_min_n 
72 ,model/block_11_depthwise_BN/FusedBatchNormV3, 85324333.8420139, 6896.508680555556, 127.0, -125.0, 32506.0, -42818.0, 85324333.8420139, 6896.508680555556, 127.0, -125.0, 32506.0, -42818.0
73 ,model/block_11_project/Conv2D, 0.0, 0.0, 127.0, -127.0, 127.0, -127.0, 0.0, 0.0, 127.0, -127.0, 127.0, -127.0
74 ,model/block_11_project_BN/FusedBatchNormV3;model/block_12_project/Conv2D;model/block_11_project/Conv2D, 627392895.8229166, 19558.885416666668, 125.0, -128.0, 70744.0, -71002.0, 627392895.8229166, 19558.885416666668, 125.0, -128.0, 70744.0, -71002.0
75 ,model/block_12_expand/Conv2D, 0.0, 0.0, 127.0, -127.0, 127.0, -127.0, 0.0, 0.0, 127.0, -127.0, 127.0, -127.0
76 ,model/block_12_expand_BN/FusedBatchNormV3, 117811708.375, 7950.621527777777, 127.0, -122.0, 67141.0, -20086.0, 117811708.375, 7950.621527777777, 127.0, -122.0, 67141.0, -20086.0
77 ,model/block_12_depthwise_BN/FusedBatchNormV3;model/block_12_depthwise/depthwise;model/block_13_depthwise/depthwise, 0.0, 0.0, 127.0, -127.0, 127.0, -127.0, 0.0, 0.0, 127.0, -127.0, 127.0, -127.0
78 ,model/block_12_depthwise_BN/FusedBatchNormV3, 128521526.3420139, 8812.758680555555, 126.0, -128.0, 47455.0, -43893.0, 128521526.3420139, 8812.758680555555, 126.0, -128.0, 47455.0, -43893.0
79 ,model/block_12_project/Conv2D, 0.0, 0.0, 127.0, -127.0, 127.0, -127.0, 0.0, 0.0, 127.0, -127.0, 127.0, -127.0
80 ,model/block_12_project_BN/FusedBatchNormV3;model/block_12_project/Conv2D, 629800569.7604166, 20129.135416666668, 121.0, -127.0, 61775.0, -62397.0, 629800569.7604166, 20129.135416666668, 121.0, -127.0, 61775.0, -62397.0
81 ,model/block_13_expand/Conv2D, 0.0, 0.0, 127.0, -127.0, 127.0, -127.0, 0.0, 0.0, 127.0, -127.0, 127.0, -127.0
82 ,model/block_13_expand_BN/FusedBatchNormV3, 157201240.4409722, 7925.628472222223, 127.0, -121.0, 214243.0, -21858.0, 157201240.4409722, 7925.628472222223, 127.0, -121.0, 214243.0, -21858.0
