layer_loc, layername, MSE, MAE, max_m, min_m, max_n, min_n,norm MSE, norm MAE, norm_max_m, norm_min_m, norm_max_n, norm_min_n 
165 ,model/block_14_depthwise_relu/Relu6;model/block_14_depthwise_BN/FusedBatchNormV3;model/block_16_depthwise_BN/FusedBatchNormV3;model/block_16_depthwise/depthwise;model/block_14_depthwise/depthwise, 14226.90397215512, 117.25070801254918, 127.0, -128.0, 6.0, 0.0, 0.00974985998157215, 0.03776556924684369, 6.0, 0.0, 6.0, 0.0
166 ,model/block_14_project_BN/FusedBatchNormV3;model/block_15_project/Conv2D;model/block_14_project/Conv2D1, 236.2897287345247, 11.763128095900411, 82.0, -69.0, 7.175807476043701, -7.52628755569458, 0.2125473829553331, 0.3579680516251496, 7.38772439956665, -7.09989070892334, 7.175807476043701, -7.52628755569458
167 ,model/block_14_add/add, 183.3695791464714, 10.360975177886383, 84.0, -107.0, 12.153266906738281, -17.296783447265625, 0.38565399241155696, 0.48594700965118043, 12.164519309997559, -16.519718170166016, 12.153266906738281, -17.296783447265625
168 ,model/block_15_expand_relu/Relu6;model/block_15_expand_BN/FusedBatchNormV3;model/block_16_depthwise_BN/FusedBatchNormV3;model/block_16_depthwise/depthwise;model/block_15_expand/Conv2D, 11895.803833230706, 105.1877632881263, 127.0, -128.0, 6.0, 0.0, 0.017808691447456, 0.07640943470164313, 6.0, 0.0, 6.0, 0.0
169 ,model/block_15_depthwise_relu/Relu6;model/block_15_depthwise_BN/FusedBatchNormV3;model/block_16_depthwise_BN/FusedBatchNormV3;model/block_16_depthwise/depthwise;model/block_15_depthwise/depthwise, 14432.742865760058, 118.16756061876278, 127.0, -128.0, 6.0, 0.0, 0.0033626947558655696, 0.017869872687052663, 6.0, 0.0, 6.0, 0.0
170 ,model/block_15_project_BN/FusedBatchNormV3;model/block_15_project/Conv2D1, 109.4604846326523, 7.935548870865142, 98.0, -99.0, 21.532032012939453, -23.637115478515625, 0.49076978269004967, 0.5132441738382818, 20.180438995361328, -23.03202247619629, 21.532032012939453, -23.637115478515625
171 ,model/block_15_add/add, 115.02522588978697, 8.399966330432846, 113.0, -116.0, 32.62641906738281, -35.773895263671875, 0.8189187255692966, 0.687053826738301, 30.274354934692383, -35.129676818847656, 32.62641906738281, -35.773895263671875
172 ,model/block_16_expand_relu/Relu6;model/block_16_expand_BN/FusedBatchNormV3;model/block_16_depthwise_BN/FusedBatchNormV3;model/block_16_depthwise/depthwise;model/block_16_expand/Conv2D, 14948.851442352365, 120.78192769654999, 127.0, -128.0, 6.0, 0.0, 0.013569967308581536, 0.039434680249126226, 6.0, 0.0, 6.0, 0.0
173 ,model/block_16_depthwise_relu/Relu6;model/block_16_depthwise_BN/FusedBatchNormV3;model/block_16_depthwise/depthwise, 12284.546711064751, 104.47371786808685, 127.0, -128.0, 6.0, 0.0, 0.02740995766920956, 0.06320723782519301, 6.0, 0.0, 6.0, 0.0
174 ,model/block_16_project_BN/FusedBatchNormV3;model/block_16_project/Conv2D1, 214.04589133403266, 11.076288880772262, 83.0, -88.0, 7.39832878112793, -11.062501907348633, 0.2927155805188037, 0.4210310476010057, 8.090469360351562, -8.577847480773926, 7.39832878112793, -11.062501907348633
175 ,model/out_relu/Relu6;model/Conv_1_bn/FusedBatchNormV3;model/Conv_1/Conv2D, 14957.905950638095, 119.80688445707973, 127.0, -128.0, 6.0, 0.0, 0.20225345456378957, 0.13894291827600683, 6.0, 0.0, 6.0, 0.0
176 ,model/global_average_pooling2d/Mean, 12867.347429889009, 110.69049155170792, 78.0, -128.0, 4.808344841003418, 0.0, 0.03011204596214283, 0.0987096553858123, 4.442173004150391, 0.0, 4.808344841003418, 0.0
177 ,model/predictions/MatMul;model/predictions/BiasAdd, 3502.18605575902, 57.3935587802846, 53.0, -101.0, 8.14295768737793, -3.4102773666381836, 0.11563305542557367, 0.2623780226241797, 8.523709297180176, -3.4094836711883545, 8.14295768737793, -3.4102773666381836
179 ,Identity, 13.96171200908903, 0.18907358313521969, 20.0, -115.0, 0.36360689997673035, 3.492415316941333e-06, 0.0006864284807814312, 0.0012732625331975669, 0.078125, -0.44921875, 0.36360689997673035, 3.492415316941333e-06
